번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
1300,1389,방범용,가로변,다원부동산중개사무소 앞 삼거리,서정로 11-2,서정동 604-230,37.0764,127.0392,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1301,1390,방범용,가로변,가재리교회 입구 앞 사거리,방여울로 55-32,가재동 69,37.0427,127.0901,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1302,1391,방범용,가로변,통복고가교 밑 (골목기 2거리),원평로84번길 28-31,통복동 121-2,36.9948,127.0808,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1303,1392,방범용,가로변,대성청과 앞 (송북시장 내 5거리),지산1로 68,지산동 759-32,37.0814,127.0586,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1304,1397,방범용,가로변,"다우종합상사 앞 (도로 2거리, 마을 입구 1거리)",지제로 84,지제동 391-5,37.0212,127.0628,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1305,1398,방범용,가로변,세븐일레븐 평택동삭원룸점 앞 (주택가 사거리),서재1길 61,동삭동 675-8,37.0124,127.1008,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1306,1095,방범용,가로변,용이동3호 공원 내,-,용이동 459-1,36.9963,127.1402,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1307,1099,방범용,가로변,용이동4호 공원 내,-,용이동 453-4,36.9952,127.1365,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1308,18646,방범용,가로변,술닭포차 앞,-,안정리 41-367,36.9614,127.0449,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1309,18650,방범용,가로변,주차장 옆 도로,-,안정리 38-30,36.9613,127.0457,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1310,18653,방범용,가로변,주차장 옆 도로,-,안정리 40-5,36.962,127.0467,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1311,18656,방범용,가로변,쓰레기 분리수거 옆,-,안정리 41-117,36.9625,127.0465,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1312,18661,방범용,가로변,어린이공원 옆 삼거리,-,안정리 42-1,36.9636,127.0461,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1313,18674,방범용,가로변,안정3리 사거리,-,안정리 115-147,36.9623,127.0432,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1314,18682,방범용,가로변,삼거리,-,안정리 113-392,36.9594,127.0421,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1315,18689,방범용,가로변,이마트24 앞,-,안정리 157-3,36.9605,127.0487,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1316,18693,방범용,가로변,브라보 부동산 맞은편,-,안정리 129-8,36.958,127.0443,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1317,17870,방범용,가로변,골목길,-,신장동 664-11,37.0837,127.0513,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1318,17873,방범용,가로변,준모터스 옆 골목길,-,신장동 664,37.0854,127.0506,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1319,6124,방범용,가로변,장당초교 후문 건너편,송탄로 46,장당동 630,37.0506,127.0583,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1320,4144,방범용,가로변,아이온세상유치원 앞,탄현로1번길 27,장당동 482-6,37.053,127.0544,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1321,294,방범용,가로변,부용초교 후문 부근,-,객사리 158-8,36.9664,127.0586,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1322,6127,방범용,가로변,팽성유치원,동서촌로129번길 16,객사리 83-3,36.9657,127.0653,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1323,20175,방범용,가로변,계성초등학교 후문 주차장 입구,-,본정리 219-9,36.9432,127.0072,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1324,303,방범용,가로변,에스피엘 사거리,노와리 155-1,추팔리 400,36.9538,127.0793,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1325,4147,방범용,가로변,노성교 부근,노성1길 143,노성리 31-5,36.93,127.0343,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1326,6133,방범용,가로변,송화초등학교 후문,송화택지로25번길 15,송화리 773-10,36.9633,127.0568,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1327,312,방범용,가로변,팽성초등학교 삼거리,-,송화리 250-1,36.9501,127.0526,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1328,315,방범용,가로변,갈곶초교 정문 건너편,엘지로 57,갈곶리 240-6,37.1252,127.0712,양방향,N,N,N,CCTV,2010,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1329,318,방범용,가로변,청기와 병천순대 앞(아이다움유치원),진위서로 121-2,견산리 334-1,37.1069,127.0765,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1330,4150,방범용,가로변,진위초교 정문 주변 버스정류장 앞,봉남길 56,봉남리 331-13,37.0997,127.09,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1331,4153,방범용,가로변,진위초 산대분교 앞,은산3길 46,은산리 74,37.0842,127.122,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1332,327,방범용,가로변,서탄면사무소 입구 앞(서탄초교),금암2길 122,금암리 247,37.1078,127.0353,양방향,N,N,N,CCTV,2010,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1333,4156,방범용,가로변,서탄초 내수분교 진입로 주변,-,수월암리 1120-1,37.1201,127.0167,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1334,4157,방범용,가로변,내기초교 후문 앞,내기새싹길 23,내기리 90,36.9799,126.8729,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1335,6136,방범용,가로변,"도곡초교 정문 건너편, 도곡중학교 통학로",여술로44번길 8,도곡리 1152-14,36.9884,126.8474,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1336,6139,방범용,가로변,중앙유치원 입구 삼거리,-,성해리 266,36.9938,126.9009,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1337,6142,방범용,가로변,내기초 신영분교 정문 앞,신영새싹길 86-28,신영리 269-9,36.9557,126.8788,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1338,6143,방범용,가로변,원정초교 후문 앞 삼거리,-,원정리 391-26,36.9943,126.8409,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1339,6146,방범용,가로변,홍원초교 정문 앞,외원길 26,홍원리 58-4,37.0138,126.8886,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1340,4160,방범용,가로변,소사벌초교 후문 앞,동부공원로 59,비전동 879-3,36.995,127.116,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1341,6147,방범용,가로변,소사벌초교 정문 앞,동부공원로 59,비전동 879-3,36.9955,127.1175,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1342,357,방범용,가로변,덕동초교 후문 주변,매봉산1길 5,비전2동 814,36.9974,127.1065,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1343,6148,방범용,가로변,꿈터지역아동센터 건너편,신한3길 30,비전동 221-28,36.992,127.1066,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1344,362,방범용,가로변,이화유치원 건너편,평택5로 173,비전동 277-1,36.9961,127.1047,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1345,4321,방범용,가로변,안송근린공원 옆,송담8길 49,안중리 464-1,36.9846,126.9332,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1346,4324,방범용,가로변,GS25 안중강변로점 앞,강변로 196,대반리 355,36.9802,126.9504,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1347,4327,방범용,가로변,태펴하이테크 뒷편 수로 옆,-,대반리 412-14,36.9771,126.9454,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1348,4330,방범용,가로변,현화1리 마을회관 앞,행궁길 63,현화리 산 171,36.9781,126.9147,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1349,4333,방범용,가로변,만선파크모텔 입구 앞,-,학현리 289-2,36.9913,126.9105,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1350,4336,방범용,가로변,솔지어린이집 진입로 삼거리,-,학현리 181-12,36.9985,126.9123,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1351,4339,방범용,가로변,보은빌리지 진입로 삼거리,석정로 49,석정리 1198-3,36.9872,126.8797,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1352,4342,방범용,가로변,CU 포승도곡점 앞,여술2길 48-1,도곡리 1143-1,36.9894,126.844,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1353,4345,방범용,가로변,원정초교 주택가쪽 후문 주변,원원정길 46-8,원정리 432,36.9942,126.8425,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1354,4348,방범용,가로변,훼미리타운 앞,평택항로 482-9,원정리 463-2,36.9926,126.8442,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1355,4351,방범용,가로변,라온종합물류 주변 삼거리,포승장안로 376,홍원리 136-2,37.0133,126.8821,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1356,4354,방범용,가로변,수지갈비 앞 삼거리,옥길1길 206,옥길리 297-2,37.0233,126.9101,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1357,4357,방범용,가로변,오성초교 뒷편 주택가 분리수거장 옆,죽5리길 15-1,죽리 75,37.0088,126.9782,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1358,4360,방범용,가로변,선착장 앞,-,덕목리 1293-6,36.9543,126.9736,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1359,4363,방범용,가로변,선착장 앞,-,대안리 1258,36.9277,126.9415,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1360,4366,방범용,가로변,방축2리 마을회관 앞,현덕방축2길 61-1,방축리 255-3,36.9578,126.8934,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1361,4369,방범용,가로변,청소년문화센터 앞 소녀상 옆,-,합정동 392-1,36.9874,127.1086,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1362,4372,방범용,가로변,광명빌라 주변,안정순환로66번길 47,안정리 195-3,36.9575,127.0495,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1363,4375,방범용,가로변,팽성송화 노인정 앞,안정순환로 34,송화리 156-6,36.9543,127.0501,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1364,4378,방범용,가로변,남산1리다목적회관 앞,팽성남산1길 14,남산리 92-2,36.9612,127.0645,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1365,4381,방범용,가로변,마을 진입로 주변,송화2길 48,송화리 197-2,36.9514,127.0477,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1366,4384,방범용,가로변,마을 진입로 주변(경기샷다),신호2길 36-13,신호리 101-8,36.9828,127.0595,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1367,4387,방범용,가로변,마을 입구 축사 앞,신호2길 45,신호리 91-6,36.9842,127.0574,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1368,4390,방범용,가로변,마을 뒷편 농수로 다리 옆,신호2길 56-2,신호리 17-3,36.9841,127.0575,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1369,4393,방범용,가로변,마을 진입로 주유소 뒷편,석근2길 13,석근리 129-1,36.9381,127.0474,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1370,4396,방범용,가로변,트윈캐슬2 앞,평택5로34번길 65,합정동 975-6,36.9876,127.1146,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1371,4399,방범용,가로변,합정감리교회 입구 주변,평택5로 10,합정동 971-1,36.9873,127.112,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1372,4402,방범용,가로변,통미어린이공원 옆(동성설비 앞),통미로26번길 36,합정동 750,36.992,127.0965,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1373,4405,방범용,가로변,예자람어린이집 옆,신대고잔길 42,신대동 370-1,36.9964,127.0654,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1374,4408,방범용,가로변,명기오토바이부속대리점 앞 놀이터 입구,-,통복동 286-5,36.9936,127.0784,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1375,4411,방범용,가로변,통복공원 내 보리암 앞쪽,통복시장로38번길 3,통복동 74-17,36.9986,127.0858,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1376,17335,방범용,가로변,공원 산책로_2,-,옥길리 1093,37.0192,126.9097,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1377,17342,방범용,가로변,주택단지 안 삼거리,-,옥길리 1211,37.019,126.9085,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1378,17346,방범용,가로변,내천삼거리,-,내천리 180-1,37.1263,127.0076,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1379,17350,방범용,가로변,리버빌 사거리,-,당거리 564,36.9894,127.0076,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1380,17355,방범용,가로변,돌우물 마을단지,-,이충동 110-8,37.051,127.0721,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1381,17359,방범용,가로변,충혼탑 산책로,-,서정동 산15-8,37.0626,127.0609,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1382,17362,방범용,가로변,주공3차 입구,-,서정동 933,37.0608,127.0599,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1383,1103,방범용,가로변,경남아너스빌 공원 내,-,비전동 927,36.9893,127.1107,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1384,1107,방범용,가로변,원앙어린이 공원 내,경기대로 831-32,세교동 555-1,37.0016,127.0859,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1385,1111,방범용,가로변,청솔어린이 공원 내,경기대로 791,세교동 557-1,37.0034,127.0829,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1386,1115,방범용,가로변,상가어린이 공원 내,세교3로 32,세교동 562-6,36.9999,127.0814,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1387,1119,방범용,가로변,배미 공원 내,-,합정동 969,36.9888,127.1132,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1388,1123,방범용,가로변,합정 공원 내,-,합정동 902-4,36.9949,127.1099,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1389,1127,방범용,가로변,평일 공원 내,-,합정동 774,36.9905,127.1055,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1390,1131,방범용,가로변,화경어린이 공원 내,-,합정동 871-5,36.9899,127.1162,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1391,1135,방범용,가로변,학현공원 놀이터 내,-,학현리 산 88-13,36.9911,126.9156,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1392,1139,방범용,가로변,가족어린이 공원 내,-,군문동 360-3,36.9871,127.0842,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1393,4414,방범용,가로변,카페메이 앞,비전9길 47,비전동 1055-5,37.0039,127.112,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1394,4417,방범용,가로변,사랑유치원 앞 공원 입구,비전8길 28,비전동 1080,37.002,127.1072,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1395,4420,방범용,가로변,마을 진입로 사거리,-,죽백동 264-3,37.0098,127.1303,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1396,4423,방범용,가로변,길도운철학관 건너편,-,비전동 597-35,36.9978,127.0924,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1397,4426,방범용,가로변,주택 입구 앞 사거리,봉남길 69,봉남리 177-3,37.0989,127.0913,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1398,4429,방범용,가로변,동아전기공사 옆,하북1길 14-2,하북리 132-1,37.1109,127.0643,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1399,4432,방범용,가로변,리얼테크 입구 주변,수월암3길 41,수월암리 1127,37.1193,127.0179,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1400,4435,방범용,가로변,농장 입구 주변,회화1길 45-23,회화리 104-3,37.0969,127.0256,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1401,4438,방범용,가로변,마두1리 버스정류장 앞,-,마두리 141-1,37.1086,127.0164,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1402,4441,방범용,가로변,오페라하우스 입구 앞,고덕북로 155-2,당현리 22-18,37.0727,127.0237,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1403,4444,방범용,가로변,부녀회한식부페 고덕점 앞,문화마을길 58-14,해창리 1138-11,37.0414,127.0158,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1404,4447,방범용,가로변,동청2리 버스정류장 옆,동청2길 52,동청리 186-1,37.051,127.0039,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1405,4450,방범용,가로변,축사 앞 삼거리,방축3길 1-14,방축리 495-3,37.0169,127.0405,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1406,4453,방범용,가로변,BMC 베이스볼 아카테미 앞,효학길 52,방축리 604,37.011,127.0321,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1407,4456,방범용,가로변,연합지게차 옆 사거리,해창1길 102,해창리 806,37.0457,127.0121,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1408,4459,방범용,가로변,삼보TS 옆 삼거리,안재홍로 193,당현리 123-2,37.0716,127.0322,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1409,4462,방범용,가로변,두릉3리 버스정류장 앞,-,두릉리 798-18,37.0628,127.0271,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1410,4465,방범용,가로변,당현리 버스정류장 옆 사거리,당현1길 80,당현리 345,37.0651,127.0322,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1411,4468,방범용,가로변,예빛어린이집 앞,이충로100번길 7-2,서정동 804-3,37.0637,127.0661,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1412,4471,방범용,가로변,양지빌라 입구 앞,서정로167번길 55-9,서정동 543-16,37.0689,127.0531,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1413,4474,방범용,가로변,이충중학교 후문 앞,이충로35번길 5,이충동 675,37.0592,127.0696,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1414,4477,방범용,가로변,송탄앵글총판 앞,지장로 48,서정동 789-7,37.0702,127.0588,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1415,4480,방범용,가로변,신창복지회관 앞,신창로31번길 37-1,서정동 592-31,37.074,127.046,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1416,4483,방범용,가로변,주택가 삼거리,-,가재동 235-5,37.0447,127.0882,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1417,4486,방범용,가로변,하늘채 아파트 입구 건너편,장안길 96,장안동 345-6,37.0604,127.0809,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1418,4489,방범용,가로변,전국장애인체육진흥회 입구,오리곡길 58-5,독곡동 130-6,37.085,127.0719,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1419,4492,방범용,가로변,송탄불교사 앞,탄현로 333-29,신장동 210-4,37.0822,127.0556,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1420,4495,방범용,가로변,돌다암식점 앞,탄현로375번길 33,신장동 139-2,37.0862,127.0575,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1421,1200,방범용,가로변,해찬솔어린이집 옆 삼거리,산단로121번길 40,가재동 142-1,37.0388,127.0839,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1422,1203,방범용,가로변,지산초교 뒷편 주차장 입구 앞,-,지산동 694-3,37.077,127.061,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1423,1206,방범용,가로변,키즈랜드어린이집 앞,송화2길 36,송화리 228-3,36.9502,127.0489,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1424,1209,방범용,가로변,청옥초교 정문 건너편,옥길리 1215,옥길리 1215,37.0188,126.9112,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1425,1212,방범용,가로변,현화프라임 유치원,안중로8번길 44,현화리 857-1,36.9822,126.9277,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1426,1215,방범용,가로변,내리마을 입구 사거리 (마을회관 부근),-,내리 98-14,36.9738,127.0284,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1427,1216,방범용,가로변,셀프세차장 앞 (마을입구 도로 2거리),-,덕우리 399-2,37.0143,126.9168,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1428,1217,방범용,가로변,평택스틸하우스 앞 (마을 골목길 삼거리),포승원정5길 60,원정리 290-12,36.9967,126.841,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1429,1218,방범용,가로변,내천1리마을회관 진입로 사거리,상내천길 57,내천리 79-2,37.1275,127.0134,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1430,1219,방범용,가로변,문곡4리다목적회관 앞 사거리,문곡4길 28,문곡리 579-1,37.0572,127.0085,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1431,1220,방범용,가로변,율북리 마을입구 (도로 골목길 삼거리),-,율북리 276-1,37.0686,126.986,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1432,1221,방범용,가로변,인광1리 마을입구 (도로 2거리),-,인광리 440-14,36.9586,126.9177,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1433,1222,방범용,가로변,인재개발원뒷편 (주택가 골목 삼거리),동령길 13-24,이충동 216,37.0623,127.0721,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1434,1223,방범용,가로변,삼성서점 앞 (도로 2거리),유천1길 48,유천동 200-3,36.9768,127.1194,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1435,1224,방범용,가로변,우경아파트 후문 주변,-,권관리 산108-11,36.9175,126.9092,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1436,1225,방범용,가로변,경인고속도로 옆길 (마을 골목길 2거리),-,월곡동 49-8,37.0275,127.1406,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1437,1226,방범용,가로변,연화사 앞,-,희곡리 160-12,36.9697,126.865,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1438,1227,방범용,가로변,상서재공원 내,-,동삭동 678-3,37.0119,127.0995,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
