번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
394,4019,방범용,공원,다전생태공원터널앞,,울산광역시 중구 다운동 681,35.565616,129.271111,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
395,4018,방범용,공원,다전생태공원화장실옆,,울산광역시 중구 다운동 681,35.56602093,129.2691883,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
396,4017,방범용,공원,입화산참살이숲야영장,,울산광역시 중구 다운동 산45-4,35.5771595,129.276869,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
397,4016,방범용,공원,꽃초롱어린이집,울산광역시 중구 다운5길16-2,울산광역시 중구 다운동 770-5,35.56360068,129.2679991,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
398,4092,방범용,공원,일원10소공원,,울산광역시 중구 교동 108,35.563472,129.316405,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
399,4091,방범용,공원,제2장애인체육관입구좌측2,,울산광역시 중구 교동 131,35.56394024,129.3142647,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
400,4090,방범용,공원,제2장애인체육관입구좌측1,,울산광역시 중구 교동 131,35.56394024,129.3142647,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
401,4060,방범용,공원,복산아이파크소공원,,울산광역시 중구 복산동 376,35.56501149,129.3301101,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
402,4024,방범용,공원,태화연캠핑장,,울산광역시 중구 태화동 278-2,35.56182287,129.2863588,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
403,4023,방범용,공원,태화연캠핑장,,울산광역시 중구 태화동 278-2,35.56216685,129.2861149,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
404,4041,방범용,공원,서동공원,,울산광역시 중구 서동 70-23,35.57749303,129.3432251,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
405,4026,방범용,공원,입화산참살이숲야영장,,울산광역시 중구 다운동 산47-1,35.5775112,129.277373,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
406,4025,방범용,공원,입화산참살이숲야영장,,울산광역시 중구 다운동 산47-1,35.5777275,129.2772816,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
407,4030,방범용,공원,장현공원내,,울산광역시 중구 장현동 127,35.589793,129.342104,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
408,4052,방범용,공원,사열사공원인근,,울산광역시 중구 서동 583-2,35.58194601,129.336317,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
409,1192,방범용,가로변,복산2동경로당앞,울산광역시 중구 도화골8길18,울산광역시 중구 복산동 205-11,35.56594129,129.3322203,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
410,1191,방범용,가로변,래미안측화단,울산광역시 중구 중구청앞,울산광역시 중구 복산동 180-1,35.56921542,129.3321804,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
411,1190,방범용,가로변,새동추어탕 앞,울산광역시 중구 단장골길 1,울산광역시 중구 복산동 180-1,35.56921542,129.3321804,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
412,1177,방범용,가로변,삼흥빌라,울산광역시 중구 손골6길30,울산광역시 중구 복산1동 677-22,35.5649303,129.3257641,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
413,1176,방범용,가로변,서덕출공원입구,울산광역시 중구 샘물길12,울산광역시 중구 복산동 613-14,35.56170668,129.3244119,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
414,1087,방범용,가로변,신울산아파트,울산광역시 중구 서원6길11,울산광역시 중구 반구동 100-1,35.56123791,129.3373619,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
415,1086,방범용,가로변,이주아트빌,울산광역시 중구 구교6길6,울산광역시 중구 반구동 57-5,35.56276421,129.3378632,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
416,1068,방범용,가로변,모림테크크리닝센터,울산광역시 중구 반구정17길10-4,울산광역시 중구 반구동 870-1,35.55985341,129.346756,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
417,1067,방범용,가로변,반구정,울산광역시 중구 반구정12길73-1,울산광역시 중구 반구동 296,35.55689592,129.3484697,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
418,1147,방범용,가로변,명호빌라6차,울산광역시 중구 병영10길23,울산광역시 중구 동동 248-15,35.57310154,129.3479467,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
419,1025,방범용,가로변,다운삼거리,울산광역시 중구 다운7길75,울산광역시 중구 다운동 819-3,35.56002875,129.2647943,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
420,1024,방범용,가로변,명송농원,울산광역시 중구 구루미7길33,울산광역시 중구 다운동 565-1,35.55745653,129.2728701,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
421,1023,방범용,가로변,다운은혜세탁,울산광역시 중구 운곡8길12,울산광역시 중구 다운동 531-7,35.55694117,129.2749805,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
422,1124,방범용,가로변,캐슬빌사거리,울산광역시 중구 곽남4안길8,울산광역시 중구 남외동 330,35.5712064,129.3445133,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
423,1125,방범용,가로변,막창골목앞,울산광역시 중구 곽남16길5,울산광역시 중구 남외동 344-12,35.56955477,129.343145,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
424,1326,방범용,가로변,대륜로얄맨션앞,울산광역시 중구 화진4길86,울산광역시 중구 태화동 11-14,35.5552727,129.3032938,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
425,1325,방범용,가로변,학성여중앞,울산광역시 중구 명정3길10-1,울산광역시 중구 태화동 794-1,35.55416085,129.2919832,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
426,1208,방범용,가로변,새마을금고,울산광역시 중구 백양로25,울산광역시 중구 성안동 805-8,35.57519113,129.3092962,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
427,1137,방범용,가로변,병영지하차도위,,울산광역시 중구 동동 65-57,35.57740405,129.3467591,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
428,1022,방범용,가로변,동아아파트103동앞,,울산광역시 중구 다운동 702,35.56825418,129.2656894,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
429,1120,방범용,가로변,헤어데이앞,울산광역시 중구 해오름2길27,울산광역시 중구 남외동 1016-5,35.56125601,129.3433887,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
430,1119,방범용,가로변,노인복지관앞,울산광역시 중구 해오름2길50,울산광역시 중구 남외동 1010-1,35.56266531,129.3426124,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
431,1118,방범용,가로변,선화기업앞,울산광역시 중구 병영1길4,울산광역시 중구 남외동 549-13,35.57038172,129.3482837,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
432,1117,방범용,가로변,병영성당앞,울산광역시 중구 곽남17길34,울산광역시 중구 남외동 85,35.57158332,129.3441866,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
433,1116,방범용,가로변,주택앞,울산광역시 중구 곽남10길19,울산광역시 중구 남외동 30-1,35.5738168,129.3407178,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
434,1259,방범용,가로변,현대의료기,울산광역시 중구 당산3길14,울산광역시 중구 우정동 212-1,35.55393501,129.3105663,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
435,1161,방범용,가로변,서덕출공원남동측다목적광장,,울산광역시 중구 복산동 614,35.560024,129.324838,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
436,1368,방범용,가로변,충의사남측골목안,울산광역시 중구 서원12길16,울산광역시 중구 학성동 41-15,35.55758211,129.3371512,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
437,1359,방범용,가로변,학남공원,,울산광역시 중구 학성동 82-13,35.55211263,129.3401762,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
438,1303,방범용,가로변,학성종합시장화인데코앞,울산광역시 중구 새치로27-1,울산광역시 중구 학산동 4-2,35.55455444,129.3313927,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
439,1324,방범용,가로변,편의점앞,울산광역시 중구 신기2길11,울산광역시 중구 태화동 450-15,35.55160805,129.2944537,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
440,1258,방범용,가로변,남운아파트6동앞,울산광역시 중구 우정5길33,울산광역시 중구 우정동 428-8,35.56004757,129.3133115,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
441,1257,방범용,가로변,광진주차장인근,울산광역시 중구 강정길56,울산광역시 중구 우정동 13-2,35.55627326,129.3152093,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
442,1256,방범용,가로변,우리장모텔,울산광역시 중구 당산4길88,울산광역시 중구 우정동 276-78,35.55432282,129.3147408,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
443,1236,방범용,가로변,영테크빌,울산광역시 중구 평산2길8,울산광역시 중구 약사동 629-8,35.56780053,129.3410003,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
444,1207,방범용,가로변,함월루,,울산광역시 중구 성안동 산152-11,35.57130802,129.313004,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
445,1206,방범용,가로변,성벽한누리아파트,울산광역시 중구 함월13길8,울산광역시 중구 성안동 396-5,35.57443542,129.3151551,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
446,1299,방범용,가로변,황금당앞,울산광역시 중구 학성로78,울산광역시 중구 성남동 230-3,35.55484055,129.3197372,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
447,1298,방범용,가로변,국민은행울산지점앞,울산광역시 중구 새즈믄해거리19,울산광역시 중구 성남동 57-2,35.55588579,129.3201809,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
448,1297,방범용,가로변,문화의거리2점토공방건너편,울산광역시 중구 장춘로118,울산광역시 중구 성남동 1-1,35.55703002,129.3213332,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
449,1143,방범용,가로변,강동그린타워건너편,울산광역시 중구 병영성4길143,울산광역시 중구 서동 54-13,35.58010051,129.3462665,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
450,1189,방범용,가로변,진주슈퍼,울산광역시 중구 도화골3길30,울산광역시 중구 복산동 211-7,35.5650465,129.3314498,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
451,1188,방범용,가로변,행복세탁,울산광역시 중구 도화골8길29,울산광역시 중구 복산동 193-1,35.56532898,129.3329067,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
452,1187,방범용,가로변,신안그린빌라덕원원룸앞,울산광역시 중구 서원3길51,울산광역시 중구 복산동 37-25,35.56158887,129.3332806,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
453,1174,방범용,가로변,성신고앞,울산광역시 중구 성신고길 57,울산광역시 중구 복산동 353-10,35.56211829,129.3278684,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
454,1173,방범용,가로변,동덕현대아파트인근,울산광역시 중구 손골3길7,울산광역시 중구 복산동 331-9,35.56485396,129.3263859,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
455,1085,방범용,가로변,경남은행뒤하모니빌앞,울산광역시 중구 해오름길14,울산광역시 중구 반구동 440-6,35.55931416,129.3420223,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
456,1358,방범용,가로변,울산동물병원앞,울산광역시 중구 학성공원13길45,울산광역시 중구 학성동 196-1,35.55567474,129.3370533,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
457,1142,방범용,가로변,황방공원북측,,울산광역시 중구 서동 41-1,35.58236273,129.3444984,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
458,1074,방범용,가로변,울산여중남동측,울산광역시 중구 구교10길34,울산광역시 중구 반구동 53-1,35.56252512,129.3393156,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
459,1043,방범용,가로변,내황공원,,울산광역시 중구 반구동 784-7,35.5519708,129.3454803,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
460,1175,방범용,가로변,천심사인근,울산광역시 중구 계변고개103,울산광역시 중구 복산동 416-5,35.56165731,129.3297562,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
461,1066,방범용,가로변,동선사앞,울산광역시 중구 내황길13,울산광역시 중구 반구동 598-18,35.55406189,129.3420733,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
462,1145,방범용,가로변,동원빌라앞,울산광역시 중구 병영6길31,울산광역시 중구 동동 471-64,35.57196355,129.348675,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
463,1329,방범용,가로변,길촌마을회관옆,,울산광역시 중구 유곡동 743-4,35.57248954,129.2910241,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
464,1373,방범용,가로변,UBC뒤,울산광역시 중구 학산로5,울산광역시 중구 학산동 47-15,35.55570174,129.3295204,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
465,1372,방범용,가로변,베스트하우스고시텔,울산광역시 중구 가구거리37,울산광역시 중구 학성동 191-5,35.55513279,129.3361315,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
466,1026,방범용,가로변,도로 앞,울산광역시 중구 명정11길28,울산광역시 중구 태화동 819-1,35.55535418,129.286624,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
467,1403,방범용,가로변,동원로얄듀크-호반베르디움사이고가밑,울산광역시 중구 종가로140,울산광역시 중구 태화동 224,35.56023293,129.2920448,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
468,1380,방범용,가로변,LH2단지-호반베르디움사이입구,,울산광역시 중구 태화동 256,35.55998959,129.2925767,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
469,1379,방범용,가로변,사곡천저류지앞,,울산광역시 중구 태화동 989-9,35.55772106,129.2926327,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
470,1332,방범용,가로변,디자인테크,울산광역시 중구 화진5길52,울산광역시 중구 태화동 26-11,35.55511899,129.3047659,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
471,1331,방범용,가로변,로얄탕앞사거리,울산광역시 중구 신기8길6인근,울산광역시 중구 태화동 430-3,35.55178828,129.2929851,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
472,1418,방범용,가로변,장티공원,,울산광역시 중구 장현동 156-1,35.58826313,129.3423482,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
473,1417,방범용,가로변,소아청소년발달센터뒤,,울산광역시 중구 장현동 123,35.59043511,129.3438283,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
474,1416,방범용,가로변,장현천저류지,,울산광역시 중구 장현동 153,35.58898103,129.3451786,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
475,1415,방범용,가로변,도로 앞,,울산광역시 중구 장현동 147,35.58963904,129.3436196,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
476,1414,방범용,가로변,도로 앞,울산광역시 중구 종가로730,울산광역시 중구 장현동 191,35.58633622,129.3452151,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
477,1413,방범용,가로변,도로 앞,,울산광역시 중구 장현동 178,35.58633622,129.3452151,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
478,1412,방범용,가로변,도로 앞,울산광역시 중구 종가26길2,울산광역시 중구 장현동 158-6,35.58720046,129.3415875,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
479,1434,방범용,가로변,공룡테마파크입구,,울산광역시 중구 유곡동 46,35.56332555,129.3050758,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
480,1391,방범용,가로변,에일린의뜰3차303동진출입로위,,울산광역시 중구 유곡동 산44-8,35.56449601,129.3029667,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
481,1390,방범용,가로변,에일린의뜰1차교육청진출입로,,울산광역시 중구 유곡동 산53-2,35.5630911,129.3011298,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
482,1435,방범용,가로변,교육청북동측인근,,울산광역시 중구 유곡동 282,35.56317529,129.3031124,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
483,1389,방범용,가로변,중부소방서건너편,울산광역시 중구 종가로205,울산광역시 중구 유곡동 205,35.56295079,129.2993104,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
484,1388,방범용,가로변,아라솔유치원인근,,울산광역시 중구 유곡동 266-1,35.56059798,129.299189,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
485,1387,방범용,가로변,함월고남측유곡천저류지앞,,울산광역시 중구 유곡동 203-5,35.56069855,129.2984431,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
486,1386,방범용,가로변,함월고북측,,울산광역시 중구 유곡동 216-4,35.56124633,129.2967404,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
487,1385,방범용,가로변,동원로얄듀크2차208동동측,,울산광역시 중구 유곡동 214-2,35.56180133,129.2956338,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
488,1384,방범용,가로변,동원로얄듀크2차정문앞,울산광역시 중구 종가4길9,울산광역시 중구 유곡동 216-4,35.56033802,129.2955791,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
489,1433,방범용,가로변,공룡발자국공원내,,울산광역시 중구 우정동 490,35.56263463,129.3067075,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
490,1383,방범용,가로변,태화지구대인근,울산광역시 중구 종가5길55,울산광역시 중구 유곡동 480-10,35.56002709,129.2972752,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
491,1382,방범용,가로변,주차장앞,울산광역시 중구 종가2길16,울산광역시 중구 유곡동 482-4,35.55902009,129.2954016,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
492,1381,방범용,가로변,공원앞,울산광역시 중구 종가5길77-2,울산광역시 중구 유곡동 472-3,35.55912781,129.2949261,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
493,1330,방범용,가로변,길촌마을입구삼거리,,울산광역시 중구 유곡동 935-1,35.576282,129.294075,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
494,1432,방범용,가로변,도로 앞,,울산광역시 중구 우정동 491,35.56203728,129.308743,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
495,1121,방범용,가로변,정은상가,울산광역시 중구 해오름3길30,울산광역시 중구 남외동 1004-1,35.56295623,129.3438981,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
496,1104,방범용,가로변,새마을금고앞옛유진약국,울산광역시 중구 곽남길10,울산광역시 중구 남외동 434-25,35.56900617,129.3426982,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
497,1271,방범용,가로변,목화맨션뒤,울산광역시 중구 옥교8길47,울산광역시 중구 학산동 18-10,35.55239877,129.330045,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
498,1246,방범용,가로변,우정옥교새마을금고앞,울산광역시 중구 당산3길32,울산광역시 중구 우정동 283-15,35.55517995,129.3107345,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
499,1245,방범용,가로변,구청아예식장입구,울산광역시 중구 당산길20,울산광역시 중구 우정동 81-1,35.55501923,129.315103,양방향,Y,N,N,,2014,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
500,1272,방범용,가로변,도로 앞,울산광역시 중구 옥교5길40,울산광역시 중구 옥교동 318-8,35.55288114,129.3259479,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
501,1198,방범용,가로변,신원골든빌라앞,울산광역시 중구 함월로122,울산광역시 중구 성안동 504-1,35.57642271,129.3182943,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
502,1197,방범용,가로변,장한리치빌앞,울산광역시 중구 함월3길17,울산광역시 중구 성안동 864-1,35.57462407,129.3051944,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
503,1274,방범용,가로변,방송통신대학습관앞,울산광역시 중구 기상대길10-4,울산광역시 중구 북정동 80-6,35.55912607,129.3207436,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
504,1181,방범용,가로변,여성회관북측,울산광역시 중구 서원5길52,울산광역시 중구 복산동 38-22,35.56102303,129.3342369,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
505,1079,방범용,가로변,대일기업앞,울산광역시 중구 구교2길15,울산광역시 중구 반구동 226-7,35.56195029,129.3398015,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
506,1044,방범용,가로변,반구시장주택앞,울산광역시 중구 반구정4길34,울산광역시 중구 반구동 459-1,35.5569243,129.3440132,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
507,1001,방범용,가로변,다운치안센터뒤,울산광역시 중구 다운로87,울산광역시 중구 다운동 543-1,35.56133505,129.269136,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
508,1045,방범용,가로변,대한노인회관앞,울산광역시 중구 내황4길38,울산광역시 중구 반구동 785-1,35.55204377,129.3437384,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
509,1269,방범용,가로변,소방서사거리,울산광역시 중구 젊음의거리67,울산광역시 중구 성남동 249-34,35.55410729,129.3207277,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
510,1163,방범용,가로변,복산교하부인근,울산광역시 중구 학성4길26,울산광역시 중구 복산동 482-2,35.5609125,129.3310932,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
511,1160,방범용,가로변,복산공원,,울산광역시 중구 복산동 600,35.56077941,129.3243066,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
512,1046,방범용,가로변,중앙여고동편,울산광역시 중구 내황1길1,울산광역시 중구 반구동 594-12,35.55375641,129.3449146,양방향,Y,N,N,,2014,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
513,1103,방범용,가로변,보람빌라앞,울산광역시 중구 곽남8길53,울산광역시 중구 남외동 73,35.57299101,129.3434607,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
514,1270,방범용,가로변,한결공원,울산광역시 중구 한결길24,울산광역시 중구 교동 402-1,35.55858316,129.3158515,양방향,Y,N,N,,2014,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
515,1361,방범용,가로변,옥성공원,,울산광역시 중구 학성동 156-4,35.55366206,129.335164,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
516,1360,방범용,가로변,KT사택앞,울산광역시 중구 내황7길19,울산광역시 중구 학성동 203-3,35.55162006,129.3376954,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
517,1277,방범용,가로변,중앙시장앞,울산광역시 중구 중앙시장길29,울산광역시 중구 옥교동 120-8,35.55540924,129.3240053,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
518,1199,방범용,가로변,가대방향도로입구,,울산광역시 중구 성안동 555-2,35.58067472,129.316319,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
519,1132,방범용,가로변,명호빌라,울산광역시 중구 병영성4길60,울산광역시 중구 서동 69-9,35.57686904,129.3421962,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
520,1047,방범용,가로변,서원배수장뒤편,울산광역시 중구 반구정8길13,울산광역시 중구 반구동 717-1,35.55760892,129.3465229,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
521,1002,방범용,가로변,울주캐빈하우스,,울산광역시 중구 다운동 991,35.58345393,129.2652135,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
522,1276,방범용,가로변,향교몬테소리어린이집앞,울산광역시 중구 향교2길13,울산광역시 중구 교동 167-4,35.56056999,129.3149757,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
523,1317,방범용,가로변,새터공원내,,울산광역시 중구 태화동 478-1,35.55101949,129.2967069,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
524,1316,방범용,가로변,북부순환도로진입로,,울산광역시 중구 우정동 694,35.56083197,129.3064565,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
